Country,Year,Inbound Country,Inbound Visitors,Outbound Country,Outbound Visitors,Distance,Cultural,Government_prioritization,Segurity_homocide,Segurity_terrorism,Natural_resources,Price_competitiveness,Service_infrastructure,Visa_requirements
Peru,2015,Argentina,170.96,Ecuador,154.091,3137.0241010985237,2.995461003293088,5.341588307571596,0.6725043782837128,6.798,4.6087177755172455,3.9032100391513485,4.749602686213531,2.3817863397548162
Peru,2016,Argentina,175.488,Ecuador,135.548,3137.0241010985237,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2017,Argentina,205.465,Ecuador,132.198,3137.0241010985237,3.278211100713018,4.569689850833829,0.10376816653556319,6.629346992703975,5.266191464821027,3.825963787141272,4.66977823761724,2.3817863397548162
Peru,2018,Argentina,216.041,Ecuador,141.58,3137.0241010985237,3.128380113206634,4.92928791,0.5370202821212448,6.944014587402344,4.659832706633777,5.313174189992875,5.33892018192193,2.3817863397548162
Poland,2014,Germany,2060.809,Germany,2060.809,872.622423343046,2.771370897131114,3.715027532203943,0.0840630472854641,7.0,3.1442273598661568,4.936426530353781,4.44034888981294,1.6112084063047285
Poland,2015,Germany,2198.731,Germany,2198.731,872.622423343046,2.771370897131114,3.715027532203943,0.0840630472854641,7.0,3.1442273598661568,4.936426530353781,4.44034888981294,1.6112084063047285
Poland,2016,Germany,2310.056,Germany,2310.056,872.622423343046,2.8366638387139003,3.047711716379438,0.08952393481942265,7.0,2.9766381969301454,5.502553221831501,4.186462605246861,1.681260945709282
Poland,2017,Germany,2356.548,Germany,2356.548,872.622423343046,2.8366638387139003,3.047711716379438,0.08952393481942265,7.0,2.9766381969301454,5.502553221831501,4.186462605246861,1.681260945709282
Poland,2018,Germany,2438.093,Germany,2438.093,872.622423343046,2.982529231794233,3.31147933,0.0469454410012727,6.995471801757812,3.2009234348816618,5.676085387506223,4.524203921146071,1.681260945709282
Poland,2014,Ukraine,1072.0,Italy,826.608,1253.087025537975,2.771370897131114,3.715027532203943,0.0840630472854641,7.0,3.1442273598661568,4.936426530353781,4.44034888981294,1.6112084063047285
Poland,2015,Ukraine,1198.0,Italy,879.011,1253.087025537975,2.771370897131114,3.715027532203943,0.0840630472854641,7.0,3.1442273598661568,4.936426530353781,4.44034888981294,1.6112084063047285
Poland,2016,Ukraine,1265.0,Italy,936.111,1253.087025537975,2.8366638387139003,3.047711716379438,0.08952393481942265,7.0,2.9766381969301454,5.502553221831501,4.186462605246861,1.681260945709282
Poland,2017,Ukraine,1360.0,Italy,999.935,1253.087025537975,2.8366638387139003,3.047711716379438,0.08952393481942265,7.0,2.9766381969301454,5.502553221831501,4.186462605246861,1.681260945709282
Poland,2018,Ukraine,2038.0,Italy,1055.127,1253.087025537975,2.982529231794233,3.31147933,0.0469454410012727,6.995471801757812,3.2009234348816618,5.676085387506223,4.524203921146071,1.681260945709282
Poland,2014,United Kingdom,872.396,Czech Republic,495.055,2284.444106459272,2.771370897131114,3.715027532203943,0.0840630472854641,7.0,3.1442273598661568,4.936426530353781,4.44034888981294,1.6112084063047285
